to	from	weight
4847412	32853064	1
19154779	8223904	1
6527695	7565379	2
15851466	7144300	2
11466097	16459690	1
28472873	28241864	2
33442624	44214920	1
17145015	28908315	1
1589375	936777	1
12182274	9704546	2
30045373	8481075	1
46669665	38367246	1
21154956	8734607	1
20801535	10078112	8
2469775	4637352	1
9557261	19517070	1
46566821	14940897	1
45723113	18840015	1
10365531	15971006	1
14972903	13171335	1
984330	14893743	1
44414570	87304	1
34457665	34404007	1
36784240	34798182	6
24635618	36806936	1
11487785	26985784	4
25868878	17468718	1
45054057	10857708	1
46995859	39838345	3
23837783	28588562	1
11797034	24994627	1
50472580	34578879	4
12816782	28181413	1
28472873	47204932	2
32762972	51498205	1
7048447	4649772	5
19043203	12878333	2
16467484	15862626	4
42761296	19679953	5
43794725	20801535	1
6065082	37751247	1
32966007	28724308	1
9836925	2433201	1
18939563	47515080	1
13704505	4381090	6
15177351	16441789	1
48499315	18134363	1
5641040	1803723	1
43230235	48349951	1
27684490	27265803	1
15405165	77442	1
50206946	13761618	1
22012849	25794676	1
38454468	8950540	1
29339901	26907017	1
7090388	31425056	1
40891565	40771974	1
4357757	2974467	1
26626573	9574144	1
15971006	17832117	10
40945893	26008168	1
11110297	51272842	1
20187112	18026827	1
10280103	22779723	1
35932370	12835075	3
10050118	16467484	4
41571458	15402964	3
5881737	51507663	1
14201864	29211362	1
4035789	23568907	1
25609653	39909176	2
36284330	27790208	1
47939743	43813254	1
51114439	3991771	1
40847747	33827967	2
6390761	5603490	1
2581730	46271996	1
3295297	31259881	1
9871135	28908315	1
9557261	50246434	3
7185347	1171401	2
36402444	15174543	3
8042154	46194648	5
18857164	23001332	5
37627357	3975446	1
18616822	9155250	1
8740070	13462031	1
19293262	35922330	5
48598096	15971006	1
28261181	21039056	1
17639889	39836074	1
16510075	21894977	1
48084433	19729073	1
142358	38018653	1
27916310	12388103	2
11151700	20745344	2
2968127	9155250	1
47484526	11124148	1
42187315	40046964	1
1149569	26503031	1
33440320	14772367	6
38191759	22803646	1
11608250	20972529	1
42174993	19129800	1
2503699	19723392	1
7969033	6218047	4
4615099	13541346	1
15217753	41903598	2
16938545	49884441	1
15522398	10262629	1
26907017	8721666	1
33488423	25727202	9
22254720	5926274	1
38271576	7854486	2
42270335	39013668	1
42270335	33800547	1
29365612	8830438	1
5022032	43230235	1
18919452	42704556	2
8356632	29386498	1
27770984	41822190	1
40794580	41672882	1
51108091	30084098	4
20306321	46830449	1
50472272	42372900	3
13684250	26352603	1
33575570	36235049	1
49883374	5641040	1
21908506	13622633	1
22422173	12794321	7
50396154	4690012	4
42681924	38620500	1
30819069	7605481	1
32530377	31926637	1
6479595	19906166	1
874276	36712015	1
27006947	14161668	1
16537206	43204348	2
12392841	45368309	3
20727742	24460600	1
3851374	32103857	1
16226972	8171774	1
16040836	23965055	1
18435501	28790787	7
46563622	46669339	1
43838791	6771414	3
28588562	30430056	1
17424076	21114904	1
36411390	42611127	1
14966817	21880294	2
33666201	19087894	1
35872928	34356270	1
48320553	36521390	3
4525418	2543951	2
31859012	875678	4
32958442	18228225	2
25380851	21558751	1
26868892	15600038	1
3159874	48518018	2
51031984	9129133	2
27403179	47531681	1
8833987	6903654	1
35461633	45516835	6
13942013	11516994	1
35491638	34159653	1
3682452	37320698	1
12459187	34793670	4
23870591	8845524	4
43328035	19779690	1
3563111	40202553	1
46098399	31588215	2
17105782	46479094	2
20345322	3275107	2
12100688	1010450	6
46214428	50271527	3
104228	50271527	1
33440320	13957095	1
7969033	18044400	2
37610816	45384564	2
2950613	19278616	1
7969033	47422165	2
1126886	26529276	1
15193316	29332810	1
11927345	33488423	1
16699773	28214463	1
35867234	3438618	1
32833765	1783023	1
3743770	19106696	5
7553648	25812508	1
42312977	31228324	1
36331890	37973306	2
9783713	48931652	4
7969033	21200579	3
2469932	8167987	2
50472580	41243762	2
22332734	12587606	1
8924600	6731323	1
19743718	7553648	1
18044400	28328137	1
14941681	46224246	1
9246399	45889592	1
26982222	9716693	1
27265803	33443327	1
2953060	49904430	5
2512795	9034833	1
19901147	37675890	1
26729505	966005	1
33788660	50398596	1
7553648	24663454	1
14600871	38019649	3
33045864	7847213	1
2978731	21009435	2
32474303	35461633	3
42739720	4128208	1
10361405	27810395	7
2542569	15522398	1
34464951	15217753	1
47087538	37772226	1
30804735	41041437	1
28144780	28016751	3
4265816	50502462	4
46439833	24119154	2
1804672	39048977	1
6178782	29677153	1
45165159	33090938	1
51339126	25898428	32
30296692	17187372	4
39807390	24660626	1
25455715	38881784	1
3961290	27810395	1
5930607	22905053	6
26587299	40553485	1
2491278	7624451	6
36617297	37079901	2
3977864	25421848	1
46613782	38967719	1
22195484	13723858	1
14779880	12749022	1
28048989	10289203	5
23036327	49687532	1
38761980	17203457	1
41404379	3474352	2
35059297	20894081	1
24933800	31181459	1
41605117	28007960	2
37450772	28589380	1
12930909	9619945	1
40687804	41346174	1
11075857	5295757	2
36231684	20875843	1
32853064	40558490	3
7605481	42635000	1
27948914	23396683	1
7144300	11594245	1
38483614	3836364	2
2581730	21127960	1
50915622	31632585	2
14941681	3752155	2
44463583	29075388	2
2581730	1806170	1
22115348	14772367	1
1952495	2576966	1
22415084	16197099	1
16768571	30960466	3
43383961	22188125	3
45866178	48697957	1
2744727	20338518	4
10384294	24668710	2
27006947	31826353	1
27237710	12527790	2
38399410	1051796	1
23921773	30980087	3
2660483	26041806	2
20507823	37936375	1
12948963	15428183	1
50854841	8385289	1
1791959	21811010	1
43499954	23594464	1
40347662	23921773	1
33440320	48387782	2
3401839	12531123	1
26098778	34982892	1
34688921	33488423	3
40361357	45193049	1
5377048	3275107	2
10107841	43170327	2
2215670	3975446	1
48737802	5641040	2
37641047	36431284	1
488844	25225350	1
44525674	3271784	1
30819069	34199661	3
42031685	3056605	1
17639889	5483770	10
35102723	3743770	1
18836939	21523468	1
46799790	41242951	3
35080632	43992095	2
40994916	34440727	2
24110323	12639366	4
4118276	29204969	1
44078337	9616519	2
19218995	22807793	4
31425056	48004110	1
11516994	15402964	1
45914519	16046594	1
24110323	2938719	7
39807390	10121684	1
3975446	27519875	1
13107139	24606429	4
27341417	46889353	1
21265394	34164256	1
38292769	31077247	1
38318370	31375060	3
38642266	7087610	1
41314921	10756203	1
51144003	6765240	1
24056494	14893743	1
14156512	35199268	8
28016751	2953060	2
45025961	26587299	2
49213970	40636316	1
19178325	11972142	1
22685012	6732714	1
27965621	16930419	1
46355406	25064143	1
7594511	25273410	2
43204348	43432776	1
9836925	5372982	1
24681715	17830498	1
13794609	8734607	9
21022844	36276371	4
5360529	1465630	1
41243762	20727742	1
12320598	3597746	1
50878917	47814374	1
12262792	41571458	1
38196826	1964069	1
376049	33788660	3
29003178	6318608	1
28509281	7553648	4
6312425	13536223	1
50975372	15396766	1
22515150	4587269	1
38669641	46497240	1
11801949	34468936	3
6890926	33386121	2
36030110	14929638	2
41729920	15704047	2
26912360	8959250	2
5641040	48737802	2
39504403	51296999	1
24697037	13110830	1
47890364	1802120	1
6835359	28937724	1
36676202	21379715	3
8833987	22422173	2
40307257	17901713	1
665019	40016359	1
30532425	23594464	1
4689487	3389506	1
41141105	29363867	1
1791959	14666673	1
48843624	22298979	1
20378085	11801949	1
50502462	10247092	1
35641627	18193745	1
43230235	1739736	1
45062470	7854486	1
50944644	12093616	1
30499797	24635623	2
39159975	10035280	1
22297692	6935096	1
23626780	2953060	4
24245763	18131360	1
50502462	14750093	1
29554109	51272842	1
21218086	8395578	7
28908315	50472580	1
50496110	39420835	1
18862996	38469204	1
39548131	23596701	1
15418445	8437702	4
44463583	37079901	2
6194746	6803381	1
22206147	32012283	1
40994916	22076760	13
27978691	35506440	1
8721786	24221121	1
28627213	48939474	1
31255314	49741993	4
11559366	8749342	1
32416889	7965926	1
780643	8863989	1
51507663	33416874	1
13256105	27279591	1
38947813	6212581	1
13541346	24150166	1
24994627	11797034	1
25794676	41492139	2
29113203	24233775	3
23573550	4583163	10
21009435	2744727	1
49391538	28771889	1
7965926	43036827	6
7965926	8734607	1
9659883	1364051	1
21894977	13628661	1
17080835	22807793	1
30084098	2547729	1
26855226	26988865	5
3836364	3057532	3
15836872	37594533	1
2581730	1795539	1
27961179	46224246	1
7962624	11960795	1
18618937	2324021	1
46684376	8779240	1
24758138	35136408	1
20106208	28726113	1
22217087	39666356	1
19098157	43328035	5
24795053	6124208	6
16290893	8042154	1
6568046	14181772	1
22076760	15437399	1
3191618	22415084	6
44524725	32141806	1
22665338	41041437	2
27689072	5010167	1
14161668	45138878	1
41201274	23606719	1
3191618	23929132	1
19901147	30819069	1
44968401	10087844	3
17880228	43328035	1
8646925	9516648	1
13712718	8216129	1
36377411	480781	2
7742846	20742911	1
12377560	28181413	2
26411936	48509158	1
34235948	8379715	1
37675890	49701711	1
47378442	42214535	1
35601791	32687497	1
14966817	49020558	1
4708143	28074444	2
21737493	51421333	1
5437202	9657725	1
12100688	19122405	1
7969033	25225350	9
43639038	48503842	1
12996997	29325235	1
41243762	50472580	2
16020022	779669	2
20477384	25609653	1
936777	40423276	3
12391209	38344016	1
37299367	5377048	4
17885885	805693	4
5791209	14577230	1
39595474	28048989	1
15405165	82274	1
8239199	34918066	1
32046459	8833495	3
32986714	45089776	12
18184544	6732714	1
42759036	34855476	1
6765518	5830607	1
42633794	12749022	2
47148734	13804210	1
18857164	14704225	1
16930808	41041437	1
12093616	50944644	1
46621197	15396766	1
13171715	4114577	1
2996909	19833326	1
24110323	3794595	6
47923964	49804602	10
27072593	28838430	1
43195480	38231440	1
43076079	3994091	1
32103857	7995975	1
30158317	936777	1
26673477	36535296	2
13978777	31375060	1
47347399	38231440	1
15220745	36024672	1
7485315	31826353	3
2581730	9112774	1
44277343	1425895	1
11854107	4147127	1
39112730	7965926	2
203305	7416283	3
42132959	45889592	1
15306780	16728302	1
15445615	49885560	1
398567	12377560	3
25443214	35265681	1
19452145	33262379	1
22905053	4755614	2
37340845	30006657	1
51330433	50822833	1
51039109	46867825	1
51507663	37774969	1
16728302	15306780	1
14966817	28007960	9
32420289	32141806	1
16065243	41201274	1
17269532	42233430	6
49931532	7565379	1
19259583	7553648	1
51098540	41678860	4
1571702	29211362	1
4244412	45276655	1
8645676	50472272	1
47041330	29177873	1
5431000	15405165	3
42124777	31106682	3
50071649	19007125	1
1392426	12892815	1
33440320	10170758	1
33684696	45345469	9
35435225	13969037	1
2534594	14696334	2
22415084	31425056	11
17003946	19620098	2
6194746	39159975	1
17619703	21880294	1
26662026	36815453	1
5556380	49687532	1
26587299	23699878	1
7650429	717229	1
35861256	50246434	1
46669665	41201274	1
48407053	3292432	1
23113416	27978691	9
31675876	9285570	3
3401839	12531120	3
29211362	34194349	1
19984154	50653026	1
2353618	35665306	1
22415084	23929132	1
32762861	45586815	5
41342471	1879018	1
35265681	31692691	1
40994916	42271303	1
20159461	9836925	4
2791361	39514730	1
46898272	38390427	1
39988957	37349884	1
6065082	38318370	6
239659	7553648	6
24782716	13110830	8
36712015	13462031	3
8959250	4282798	3
46004250	7039531	4
26873363	20802278	1
5358204	30084098	2
1806170	43230235	1
48403258	37907642	1
7553648	34451097	1
2195731	31478892	1
40822849	36399344	2
50664919	22452263	1
11611866	27418534	1
26041806	44556328	2
1696281	28007960	2
1233737	6039542	1
12093333	19620098	2
48844681	47041330	4
14943965	22464471	3
3292432	48407053	1
23942977	44770300	8
45866178	40895831	6
36241705	26502941	1
16938545	49859458	1
1407326	10259713	1
39824113	13124145	1
25542596	13621264	1
8740070	44255666	8
41181963	18184544	1
18004240	2197845	1
39909161	49057623	2
46830449	22807793	5
49120002	7088878	1
42996937	8734607	5
15644769	22076760	8
3665825	41242951	2
51074917	2324021	1
21134465	46563622	1
44384064	44509491	1
49904205	21558751	1
1841729	5641040	3
5819397	19422598	5
20924882	13935331	2
39909161	28074351	6
3191618	31425056	1
5184126	43204348	7
20025657	6568046	4
18692874	14830375	1
51305342	41903598	1
12075101	45345469	1
41821864	14773927	4
3539827	39111965	1
38318370	3539827	2
27972775	8925617	1
44958261	8458971	1
16728302	22414470	1
16697742	43525845	1
20466784	16316013	1
30192704	27418534	1
36290649	10280103	1
28100139	36806936	1
47041330	48844681	4
45586910	17185496	1
42828210	38344016	1
26890258	3057532	1
27810395	27341417	7
41139446	46563622	2
17228155	45270167	3
25668492	49421550	1
17391411	51565162	1
22721609	3743770	1
3117686	5010138	2
19068275	46334300	2
15861643	176533	2
28472873	44522359	1
12182274	22414470	1
15258000	2003322	1
13541346	44015689	2
15159571	28937724	3
11370473	33831436	1
2946495	44900169	1
11461291	19307792	1
42811356	47401510	1
39988957	22660016	1
19984154	8032943	7
14181772	3227806	1
4706670	37079901	7
12100688	43383961	4
8296843	14412641	6
32733041	4518146	2
5126531	34858564	1
7107644	45580864	1
27810395	43677091	4
1053906	31860785	1
27942677	39059060	1
3438618	16960732	1
4243737	25898428	3
29202890	9557261	1
12143654	16683434	2
28530631	6049052	1
8458971	4147127	1
15545700	44901039	1
4641931	30819069	1
32712961	44316746	1
45054057	10859514	1
47226508	2701641	1
41141105	40895831	1
428182	45446438	1
46898272	48352018	1
47345141	22422173	1
3178138	4263288	2
19106696	50071649	2
37907642	1109361	1
3693641	28073247	3
40940415	37751247	3
41842859	43170327	11
1791959	18184240	5
35981464	694923	1
22552152	41004060	1
47041330	36504635	4
14559163	21060565	1
28726113	36856867	1
18031789	17461947	4
40241868	12262792	1
26502941	33503541	1
4914576	43658252	1
35493738	9044862	1
34541412	29068603	1
1738981	50225915	1
46394602	21908506	1
7921298	24697037	18
28562517	25546605	3
15438920	25443214	1
45868631	979453	1
31520721	40945893	1
13083114	23626780	1
24673906	13522886	1
45026008	38019649	2
7988230	3994091	5
24850605	14772367	1
168143	8564537	1
49421601	48131432	1
44200133	17348061	3
15893002	1947872	1
3975446	14506795	1
38400225	48843624	1
45057745	43905518	1
31181459	19043362	3
2581730	35265681	2
13712718	7344406	1
13684250	30707535	5
2747674	1051796	1
47583753	49427570	1
38967719	28074286	2
2278217	25898428	12
3646301	13407079	1
3930469	34029690	1
3401839	43499954	1
33078997	24635684	1
30891085	16785322	1
3959721	20760547	1
18045959	7969033	1
22757744	24474403	2
23606719	7990466	1
3836364	23631746	5
44477644	1233737	1
20839664	2253960	2
23522193	12691945	1
49133664	6318608	4
13712718	33850754	1
5641040	1804115	1
24209661	28468378	4
13540992	49883374	1
26529276	8768669	2
45932065	43992095	4
51324409	32012267	1
8662932	35339636	1
23034905	27810395	6
39453639	7969033	1
20538987	13241595	3
34597930	34164256	1
23533192	23806422	1
41729920	22747028	5
30884421	28829165	1
20130196	9752283	1
25545141	42452854	1
12690023	8067545	1
36856867	51339126	5
33800547	50376085	1
7090388	22415084	1
12892815	18132642	1
41563384	23870591	1
29989691	25421848	1
13621264	40663524	1
25380980	12892815	3
20356823	1478446	1
7969033	23104634	2
45130231	20435115	1
27699036	7594511	3
13410477	41828708	1
49391538	1191122	1
30146882	37583750	1
31259881	8395578	1
48574260	37282017	1
37149646	47168118	4
13110830	21558751	1
10471095	14779880	2
48251649	39586344	1
16226972	47087929	1
40972778	45785388	1
23371005	22937325	1
8951050	18228225	1
50936542	25225350	1
21085585	488782	1
42233430	3690862	5
27154982	13299312	2
23837783	2240951	2
25825202	45323422	2
7681004	3060053	1
27403179	35265681	1
45577498	14485179	5
38318370	37751247	4
50496063	27948914	1
24809956	42547210	2
45740143	49391538	6
34194349	15971006	1
22977241	15022798	11
7048447	27403179	1
38761980	13765732	1
7996070	13860197	1
26557841	28074444	1
19106696	14884926	2
50499513	4583163	3
24287456	1191122	6
10848545	30980087	2
43095785	44147876	1
38408279	2747674	1
50588735	34855476	1
22977241	44222734	1
33488423	25380980	13
26568420	41554103	1
16039370	40324762	1
24604477	28468378	1
46889353	25979463	3
32141806	41518504	1
47955889	11974247	2
25378586	27965621	1
41365282	10073848	1
4722642	25898428	1
32376269	17978625	1
39586412	19740170	1
21750793	41596314	1
23396683	4706670	1
15980698	25990201	1
31213045	16441789	2
17461947	18031789	4
41678860	11853342	1
9067143	32506026	1
27948914	33597421	1
24048708	26907017	6
936777	9354408	3
1600218	10471826	2
2466489	12442730	2
22807793	2156291	1
30225958	5437202	2
18116337	50340442	2
11799949	33800547	1
25638138	22515150	1
32837935	22422173	5
43525845	33916285	1
960263	27623022	1
45336842	12093333	1
46986275	30430056	5
45932205	37422824	1
40538329	24043409	5
8749342	22934240	2
14940897	44004119	1
9516648	49120002	1
25079201	11487785	1
41404379	43669428	1
16960732	38637516	3
1266803	26126603	1
26503031	37607456	1
37607456	35591080	1
22340696	45579400	4
39988957	28555855	4
31375060	38318370	3
20980083	29493899	2
37907642	22414470	3
17080835	20258290	1
15522398	39909176	1
49741993	46711856	1
44006947	27954310	1
37964706	19720095	1
27962360	46168309	1
36402020	33010639	1
25483199	38399666	1
7636146	43204348	1
43275958	157852	1
5368625	6076734	18
32594078	42451512	2
14966817	4081205	14
5377048	29075660	1
24575966	21645128	1
20915160	33642640	5
42072697	8768669	2
4099723	2989511	1
49804602	35461633	1
14627814	12545595	5
19129800	47680979	2
19957521	19228087	1
25277728	40756820	2
1038258	41060717	2
28187182	21558751	1
28073247	598018	1
14412641	45889592	1
14149677	18257024	1
1412403	156282	1
15375391	6210815	3
3327040	23518008	1
27403179	31209761	1
8286662	47955889	2
14884926	3743770	2
41243762	41842859	9
48811347	20924881	1
48682274	21908506	1
34060840	41243762	1
22977241	30326012	1
42646520	9118838	1
28663263	26097501	1
4124697	33072551	2
31817395	41821985	22
1920558	9583144	1
29211362	46345556	6
21908506	19980111	8
38292769	34137051	2
29680776	9282315	1
15212596	12968230	1
38231440	5076066	1
46245092	25436682	1
40307257	45531307	1
33429574	41554103	1
41342298	8955894	1
34541412	36482157	5
11957006	37079901	1
22929174	24809956	2
1882874	7956602	1
